date,store_id,item_id,units_sold,is_holiday,is_weekend,promotion_flag,medicine_name,base_price,day_of_week,month,week_of_year,trend_index,rolling_mean,rolling_std,volatility_index,lag_7,store_id_original,item_id_original,store_encoded,item_encoded
2025-01-28,S1,M104,19,0,0,0,Vitamin D,15.0,1,1,5,27,22.0,7.164728420068224,0.3115099313073141,21.0,S1,M104,0,3
2025-01-28,S1,M105,20,0,0,0,Insulin,6.0,1,1,5,27,27.142857142857142,8.493695140682714,0.3018064263186751,21.0,S1,M105,0,4
2025-01-28,S1,M106,22,0,0,0,Aspirin,2.0,1,1,5,27,32.57142857142857,10.9217999563128,0.3253302114646366,29.0,S1,M106,0,5
2025-01-28,S1,M107,20,0,0,0,Metformin,5.0,1,1,5,27,23.714285714285715,7.040698017343773,0.2848837348058174,21.0,S1,M107,0,6
2025-01-28,S1,M108,21,0,0,0,Zinc Tablets,3.0,1,1,5,27,28.0,7.483314773547883,0.2580453370188925,24.0,S1,M108,0,7
2025-01-28,S2,M101,52,0,0,0,Paracetamol,2.5,1,1,5,27,52.0,5.567764362830027,0.10505215778924579,64.0,S2,M101,1,0
2025-01-28,S2,M102,38,0,0,0,Amoxicillin,4.0,1,1,5,27,43.42857142857143,11.588171308956142,0.26082700695399674,37.0,S2,M102,1,1
2025-01-28,S2,M103,26,0,0,0,Cough Syrup,3.5,1,1,5,27,35.714285714285715,11.714866419985132,0.3190819647466767,30.0,S2,M103,1,2
2025-01-28,S2,M104,19,0,0,0,Vitamin D,15.0,1,1,5,27,25.142857142857142,7.3807987695228805,0.2823256359926785,21.0,S2,M104,1,3
2025-01-28,S2,M105,31,0,0,0,Insulin,6.0,1,1,5,27,32.0,9.486832980505138,0.28747978728803447,26.0,S2,M105,1,4
2025-01-28,S2,M106,27,0,0,0,Aspirin,2.0,1,1,5,27,38.285714285714285,10.46763720098421,0.26644894693414356,27.0,S2,M106,1,5
2025-01-28,S2,M107,21,0,0,0,Metformin,5.0,1,1,5,27,27.857142857142858,7.8619033197772,0.27244219424970495,22.0,S2,M107,1,6
2025-01-28,S2,M108,26,0,0,0,Zinc Tablets,3.0,1,1,5,27,35.142857142857146,7.197883286739506,0.19915092097698237,25.0,S2,M108,1,7
2025-01-28,S3,M101,48,0,0,0,Paracetamol,2.5,1,1,5,27,51.285714285714285,5.122313465427054,0.09796774387428793,63.0,S3,M101,2,0
2025-01-28,S3,M102,32,0,0,0,Amoxicillin,4.0,1,1,5,27,43.714285714285715,11.856282240712245,0.2651564718370151,39.0,S3,M102,2,1
2025-01-28,S3,M103,26,0,0,0,Cough Syrup,3.5,1,1,5,27,33.57142857142857,9.897089519266812,0.2862794489044119,25.0,S3,M103,2,2
2025-01-28,S3,M104,20,0,0,0,Vitamin D,15.0,1,1,5,27,23.571428571428573,6.654751256486923,0.270832899973305,19.0,S3,M104,2,3
2025-01-28,S3,M105,22,0,0,0,Insulin,6.0,1,1,5,27,30.0,8.326663997864532,0.268602064447243,23.0,S3,M105,2,4
2025-01-28,S3,M106,30,0,0,0,Aspirin,2.0,1,1,5,27,38.0,9.380831519646852,0.24053414152940647,32.0,S3,M106,2,5
2025-01-28,S3,M107,23,0,0,0,Metformin,5.0,1,1,5,27,27.142857142857142,6.362090102803522,0.22606411532804394,22.0,S3,M107,2,6
2025-01-28,S3,M108,23,0,0,0,Zinc Tablets,3.0,1,1,5,27,32.0,10.614455552060438,0.3216501682442557,23.0,S3,M108,2,7
2025-01-28,S4,M101,38,0,0,0,Paracetamol,2.5,1,1,5,27,44.714285714285715,10.226017238956164,0.22369412710216607,40.0,S4,M101,3,0
2025-01-28,S4,M102,31,0,0,0,Amoxicillin,4.0,1,1,5,27,33.857142857142854,9.737018219636022,0.2793406866289023,19.0,S4,M102,3,1
2025-01-28,S4,M103,25,0,0,0,Cough Syrup,3.5,1,1,5,27,30.285714285714285,7.4546246432284216,0.2382756735278491,24.0,S4,M103,3,2
2025-01-28,S4,M104,16,0,0,0,Vitamin D,15.0,1,1,5,27,19.142857142857142,7.312741652498772,0.3630439118261802,19.0,S4,M104,3,3
2025-01-28,S4,M105,22,0,0,0,Insulin,6.0,1,1,5,27,25.428571428571427,7.276838664721171,0.27533984136782813,22.0,S4,M105,3,4
2025-01-28,S4,M106,22,0,0,0,Aspirin,2.0,1,1,5,27,29.428571428571427,9.253056123197764,0.30409104630227396,27.0,S4,M106,3,5
2025-01-28,S4,M107,16,0,0,0,Metformin,5.0,1,1,5,27,21.0,4.966554808583778,0.22575249129926264,16.0,S4,M107,3,6
2025-01-28,S4,M108,23,0,0,0,Zinc Tablets,3.0,1,1,5,27,24.857142857142858,6.039552175136039,0.2335738410273606,23.0,S4,M108,3,7
2025-01-28,S5,M101,54,0,0,0,Paracetamol,2.5,1,1,5,27,60.857142857142854,5.367450401216946,0.0867717154931146,71.0,S5,M101,4,0
2025-01-28,S5,M102,38,0,0,0,Amoxicillin,4.0,1,1,5,27,45.42857142857143,6.87646088374784,0.1481083882653381,63.0,S5,M102,4,1
2025-01-28,S5,M103,35,0,0,0,Cough Syrup,3.5,1,1,5,27,41.42857142857143,10.27711280560098,0.24222151393672342,32.0,S5,M103,4,2
2025-01-28,S5,M104,25,0,0,0,Vitamin D,15.0,1,1,5,27,31.714285714285715,7.5655862454997616,0.23126246165283112,25.0,S5,M104,4,3
2025-01-28,S5,M105,30,0,0,0,Insulin,6.0,1,1,5,27,37.57142857142857,9.519403742832194,0.2467993562956495,28.0,S5,M105,4,4
2025-01-28,S5,M106,37,0,0,0,Aspirin,2.0,1,1,5,27,44.857142857142854,11.408017231002816,0.24877296142373745,42.0,S5,M106,4,5
2025-01-28,S5,M107,27,0,0,0,Metformin,5.0,1,1,5,27,33.57142857142857,8.541216596737318,0.24705998420314557,27.0,S5,M107,4,6
2025-01-28,S5,M108,30,0,0,0,Zinc Tablets,3.0,1,1,5,27,39.142857142857146,10.253919111386487,0.25543570740108684,34.0,S5,M108,4,7
2025-01-29,S1,M101,43,0,0,0,Paracetamol,2.5,2,1,5,28,45.42857142857143,4.720774754816665,0.10167822548835893,42.0,S1,M101,0,0
2025-01-29,S1,M102,35,0,0,0,Amoxicillin,4.0,2,1,5,28,37.142857142857146,8.933617621631443,0.23421469420007526,29.0,S1,M102,0,1
2025-01-29,S1,M103,28,0,0,0,Cough Syrup,3.5,2,1,5,28,29.142857142857142,10.730463976122238,0.3559869565538183,24.0,S1,M103,0,2
2025-01-29,S1,M104,18,0,0,0,Vitamin D,15.0,2,1,5,28,22.285714285714285,6.921326600064606,0.2972348846653512,16.0,S1,M104,0,3
2025-01-29,S1,M105,22,0,0,0,Insulin,6.0,2,1,5,28,27.142857142857142,8.493695140682714,0.3018064263186751,22.0,S1,M105,0,4
2025-01-29,S1,M106,24,0,0,0,Aspirin,2.0,2,1,5,28,31.428571428571427,11.399665826346881,0.35153154530585096,32.0,S1,M106,0,5
2025-01-29,S1,M107,19,0,0,0,Metformin,5.0,2,1,5,28,23.571428571428573,7.138093649734565,0.29050381132640674,20.0,S1,M107,0,6
2025-01-29,S1,M108,25,0,0,0,Zinc Tablets,3.0,2,1,5,28,27.714285714285715,7.565586245499765,0.2634781279527281,27.0,S1,M108,0,7
2025-01-29,S2,M101,49,0,0,0,Paracetamol,2.5,2,1,5,28,52.0,5.567764362830027,0.10505215778924579,49.0,S2,M101,1,0
2025-01-29,S2,M102,41,0,0,0,Amoxicillin,4.0,2,1,5,28,43.42857142857143,11.588171308956142,0.26082700695399674,41.0,S2,M102,1,1
2025-01-29,S2,M103,28,0,0,0,Cough Syrup,3.5,2,1,5,28,34.57142857142857,12.067271755415456,0.33924057143738234,36.0,S2,M103,1,2
2025-01-29,S2,M104,20,0,0,0,Vitamin D,15.0,2,1,5,28,25.0,7.483314773547883,0.2878197989826109,21.0,S2,M104,1,3
2025-01-29,S2,M105,29,0,0,0,Insulin,6.0,2,1,5,28,32.714285714285715,8.957571949925674,0.2656906934299988,24.0,S2,M105,1,4
2025-01-29,S2,M106,30,0,0,0,Aspirin,2.0,2,1,5,28,37.42857142857143,10.9217999563128,0.28421040778509143,36.0,S2,M106,1,5
2025-01-29,S2,M107,26,0,0,0,Metformin,5.0,2,1,5,28,28.571428571428573,7.345228447936858,0.24838936780462803,21.0,S2,M107,1,6
2025-01-29,S2,M108,23,0,0,0,Zinc Tablets,3.0,2,1,5,28,33.57142857142857,8.560707580902081,0.24762377300129987,34.0,S2,M108,1,7
2025-01-29,S3,M101,46,0,0,0,Paracetamol,2.5,2,1,5,28,51.142857142857146,5.273473599964628,0.10113511013630794,47.0,S3,M101,2,0
2025-01-29,S3,M102,33,0,0,0,Amoxicillin,4.0,2,1,5,28,43.57142857142857,11.998015708957086,0.2691862498804474,34.0,S3,M102,2,1
2025-01-29,S3,M103,30,0,0,0,Cough Syrup,3.5,2,1,5,28,33.857142857142854,9.73701821963602,0.27934068662890227,28.0,S3,M103,2,2
2025-01-29,S3,M104,25,0,0,0,Vitamin D,15.0,2,1,5,28,24.428571428571427,6.347102826149445,0.24960516732048382,19.0,S3,M104,2,3
2025-01-29,S3,M105,25,0,0,0,Insulin,6.0,2,1,5,28,29.714285714285715,8.479667558622918,0.27608219958307173,27.0,S3,M105,2,4
2025-01-29,S3,M106,35,0,0,0,Aspirin,2.0,2,1,5,28,38.285714285714285,9.23244795480024,0.2350077661221879,33.0,S3,M106,2,5
2025-01-29,S3,M107,24,0,0,0,Metformin,5.0,2,1,5,28,27.285714285714285,6.264031867582994,0.22145567208626749,23.0,S3,M107,2,6
2025-01-29,S3,M108,33,0,0,0,Zinc Tablets,3.0,2,1,5,28,32.714285714285715,10.46763720098421,0.31048076443597233,28.0,S3,M108,2,7
2025-01-29,S4,M101,41,0,0,0,Paracetamol,2.5,2,1,5,28,45.0,10.066445913694336,0.21883578073248558,39.0,S4,M101,3,0
2025-01-29,S4,M102,34,0,0,0,Amoxicillin,4.0,2,1,5,28,34.57142857142857,9.501879513323368,0.2671211108163196,29.0,S4,M102,3,1
2025-01-29,S4,M103,21,0,0,0,Cough Syrup,3.5,2,1,5,28,29.428571428571427,8.202786982831762,0.2695751590601988,27.0,S4,M103,3,2
2025-01-29,S4,M104,17,0,0,0,Vitamin D,15.0,2,1,5,28,19.714285714285715,6.897204402613322,0.3329684884020224,13.0,S4,M104,3,3
2025-01-29,S4,M105,17,0,0,0,Insulin,6.0,2,1,5,28,24.857142857142858,7.819389819088008,0.30240734106970196,21.0,S4,M105,3,4
2025-01-29,S4,M106,30,0,0,0,Aspirin,2.0,2,1,5,28,31.571428571428573,6.754187413675138,0.20736540305142967,15.0,S4,M106,3,5
2025-01-29,S4,M107,18,0,0,0,Metformin,5.0,2,1,5,28,21.142857142857142,4.845223470201396,0.2188165438155469,17.0,S4,M107,3,6
2025-01-29,S4,M108,24,0,0,0,Zinc Tablets,3.0,2,1,5,28,25.0,5.999999999999998,0.2307692307692307,23.0,S4,M108,3,7
2025-01-29,S5,M101,56,0,0,0,Paracetamol,2.5,2,1,5,28,60.142857142857146,5.669467095138425,0.09272492912609573,61.0,S5,M101,4,0
2025-01-29,S5,M102,43,0,0,0,Amoxicillin,4.0,2,1,5,28,45.42857142857143,6.87646088374784,0.1481083882653381,43.0,S5,M102,4,1
2025-01-29,S5,M103,40,0,0,0,Cough Syrup,3.5,2,1,5,28,42.142857142857146,9.92351704166373,0.23001529566770235,35.0,S5,M103,4,2
2025-01-29,S5,M104,23,0,0,0,Vitamin D,15.0,2,1,5,28,31.0,8.185352771872447,0.25579227412101396,28.0,S5,M104,4,3
2025-01-29,S5,M105,33,0,0,0,Insulin,6.0,2,1,5,28,37.714285714285715,9.428932172031033,0.2435517535210968,32.0,S5,M105,4,4
2025-01-29,S5,M106,39,0,0,0,Aspirin,2.0,2,1,5,28,45.142857142857146,11.201615529743489,0.24275946968484338,37.0,S5,M106,4,5
2025-01-29,S5,M107,27,0,0,0,Metformin,5.0,2,1,5,28,33.142857142857146,8.82097068408709,0.25835478991050054,30.0,S5,M107,4,6
2025-01-29,S5,M108,32,0,0,0,Zinc Tablets,3.0,2,1,5,28,38.714285714285715,10.515294982615965,0.2647736146701862,35.0,S5,M108,4,7
2025-01-30,S1,M101,59,0,0,1,Paracetamol,2.5,3,1,5,29,47.857142857142854,6.6440091167048445,0.13598849069278923,42.0,S1,M101,0,0
2025-01-30,S1,M102,42,0,0,1,Amoxicillin,4.0,3,1,5,29,38.142857142857146,9.04486173523531,0.23107311002425973,35.0,S1,M102,0,1
2025-01-30,S1,M103,36,0,0,1,Cough Syrup,3.5,3,1,5,29,30.857142857142858,10.730463976122238,0.3368307077706532,24.0,S1,M103,0,2
2025-01-30,S1,M104,24,0,0,1,Vitamin D,15.0,3,1,5,29,23.285714285714285,6.52467842666813,0.2686632293333936,17.0,S1,M104,0,3
2025-01-30,S1,M105,33,0,0,1,Insulin,6.0,3,1,5,29,28.571428571428573,8.52168103246347,0.288172788537412,23.0,S1,M105,0,4
2025-01-30,S1,M106,40,0,0,1,Aspirin,2.0,3,1,5,29,32.714285714285715,11.842216652219093,0.351252188837007,31.0,S1,M106,0,5
2025-01-30,S1,M107,30,0,0,1,Metformin,5.0,3,1,5,29,24.714285714285715,7.476948702830712,0.29077022733230545,22.0,S1,M107,0,6
2025-01-30,S1,M108,31,0,0,1,Zinc Tablets,3.0,3,1,5,29,28.857142857142858,7.335497516155521,0.24568651967984997,23.0,S1,M108,0,7
2025-01-30,S2,M101,61,0,0,1,Paracetamol,2.5,3,1,5,29,54.0,5.972157622389643,0.10858468404344805,47.0,S2,M101,1,0
2025-01-30,S2,M102,51,0,0,1,Amoxicillin,4.0,3,1,5,29,44.714285714285715,11.89837924136849,0.2602770459049357,42.0,S2,M102,1,1
2025-01-30,S2,M103,47,0,0,1,Cough Syrup,3.5,3,1,5,29,36.57142857142857,12.89518182445344,0.34321776719077596,33.0,S2,M103,1,2
2025-01-30,S2,M104,33,0,0,1,Vitamin D,15.0,3,1,5,29,26.285714285714285,8.03563492024299,0.29449970911885304,24.0,S2,M104,1,3
2025-01-30,S2,M105,39,0,0,1,Insulin,6.0,3,1,5,29,34.42857142857143,8.82906455704006,0.24920746733580812,27.0,S2,M105,1,4
2025-01-30,S2,M106,45,0,0,1,Aspirin,2.0,3,1,5,29,39.285714285714285,10.950103282835368,0.2718110743966226,32.0,S2,M106,1,5
2025-01-30,S2,M107,34,0,0,1,Metformin,5.0,3,1,5,29,29.428571428571427,7.61264612026468,0.2501808584124543,28.0,S2,M107,1,6
2025-01-30,S2,M108,35,0,0,1,Zinc Tablets,3.0,3,1,5,29,33.857142857142854,8.571825387640054,0.2459130234159032,33.0,S2,M108,1,7
2025-01-30,S3,M101,70,0,0,1,Paracetamol,2.5,3,1,5,29,53.57142857142857,8.922950611711782,0.1635095661832002,53.0,S3,M101,2,0
2025-01-30,S3,M102,48,0,0,1,Amoxicillin,4.0,3,1,5,29,44.285714285714285,12.106668764421887,0.2673396888042688,43.0,S3,M102,2,1
2025-01-30,S3,M103,40,0,0,1,Cough Syrup,3.5,3,1,5,29,34.714285714285715,10.011897684160342,0.28033313515648955,34.0,S3,M103,2,2
2025-01-30,S3,M104,29,0,0,1,Vitamin D,15.0,3,1,5,29,25.428571428571427,6.451282633635547,0.24410258613756125,22.0,S3,M104,2,3
2025-01-30,S3,M105,38,0,0,1,Insulin,6.0,3,1,5,29,30.857142857142858,9.044861735235308,0.28391942666657916,30.0,S3,M105,2,4
2025-01-30,S3,M106,43,0,0,1,Aspirin,2.0,3,1,5,29,39.857142857142854,8.914941978285128,0.21819788058739825,32.0,S3,M106,2,5
2025-01-30,S3,M107,30,0,0,1,Metformin,5.0,3,1,5,29,28.0,6.244997998398404,0.2153447585654622,25.0,S3,M107,2,6
2025-01-30,S3,M108,37,0,0,1,Zinc Tablets,3.0,3,1,5,29,34.285714285714285,10.111285538352442,0.2865546508844822,26.0,S3,M108,2,7
2025-01-30,S4,M101,55,0,0,1,Paracetamol,2.5,3,1,5,29,47.142857142857146,10.415190371577012,0.21633926587845423,40.0,S4,M101,3,0
2025-01-30,S4,M102,32,0,0,1,Amoxicillin,4.0,3,1,5,29,35.285714285714285,9.01321780709283,0.248395766337204,27.0,S4,M102,3,1
2025-01-30,S4,M103,30,0,0,1,Cough Syrup,3.5,3,1,5,29,29.571428571428573,8.202786982831762,0.26831546205524454,29.0,S4,M103,3,2
2025-01-30,S4,M104,21,0,0,1,Vitamin D,15.0,3,1,5,29,20.714285714285715,6.421689437998016,0.2957356978025402,14.0,S4,M104,3,3
2025-01-30,S4,M105,25,0,0,1,Insulin,6.0,3,1,5,29,25.571428571428573,7.52456295202902,0.28318247668926416,20.0,S4,M105,3,4
2025-01-30,S4,M106,32,0,0,1,Aspirin,2.0,3,1,5,29,31.571428571428573,6.754187413675138,0.20736540305142967,32.0,S4,M106,3,5
2025-01-30,S4,M107,21,0,0,1,Metformin,5.0,3,1,5,29,21.285714285714285,4.820590756130955,0.21630855956997877,20.0,S4,M107,3,6
2025-01-30,S4,M108,32,0,0,1,Zinc Tablets,3.0,3,1,5,29,26.142857142857142,6.517376042257379,0.24011385418842976,24.0,S4,M108,3,7
2025-01-30,S5,M102,68,0,0,1,Amoxicillin,4.0,3,1,5,29,49.285714285714285,10.562737740350679,0.21005444370015555,41.0,S5,M102,4,1
2025-01-30,S5,M103,47,0,0,1,Cough Syrup,3.5,3,1,5,29,43.714285714285715,9.655987533033338,0.21594860297518648,36.0,S5,M103,4,2
2025-01-30,S5,M104,35,0,0,1,Vitamin D,15.0,3,1,5,29,31.857142857142858,8.254868693253519,0.2512351341424984,29.0,S5,M104,4,3
2025-01-30,S5,M105,39,0,0,1,Insulin,6.0,3,1,5,29,38.42857142857143,9.28901040400506,0.23559084357983845,34.0,S5,M105,4,4
2025-01-30,S5,M106,45,0,0,1,Aspirin,2.0,3,1,5,29,46.0,10.878112581387148,0.231449203859301,39.0,S5,M106,4,5
2025-01-30,S5,M107,39,0,0,1,Metformin,5.0,3,1,5,29,34.142857142857146,9.06326967174966,0.25789791748881147,32.0,S5,M107,4,6
2025-01-30,S5,M108,43,0,0,1,Zinc Tablets,3.0,3,1,5,29,39.42857142857143,10.62790576512517,0.2628810613281844,38.0,S5,M108,4,7
2025-01-31,S1,M101,51,0,0,0,Paracetamol,2.5,4,1,5,30,48.714285714285715,6.600865744084519,0.13277603508215988,45.0,S1,M101,0,0
2025-01-31,S1,M102,29,0,0,0,Amoxicillin,4.0,4,1,5,30,37.857142857142854,9.335033858688314,0.24023984195153752,31.0,S1,M102,0,1
2025-01-31,S1,M103,33,0,0,0,Cough Syrup,3.5,4,1,5,30,31.714285714285715,10.609968358644078,0.32432217690178405,27.0,S1,M103,0,2
2025-01-31,S1,M104,18,0,0,0,Vitamin D,15.0,4,1,5,30,22.714285714285715,6.824326235712103,0.2877727930721971,22.0,S1,M104,0,3
2025-01-31,S1,M105,26,0,0,0,Insulin,6.0,4,1,5,30,28.571428571428573,8.52168103246347,0.288172788537412,26.0,S1,M105,0,4
2025-01-31,S1,M106,31,0,0,0,Aspirin,2.0,4,1,5,30,32.857142857142854,11.810003830490084,0.34881867853768184,30.0,S1,M106,0,5
2025-01-31,S1,M107,23,0,0,0,Metformin,5.0,4,1,5,30,24.714285714285715,7.476948702830712,0.29077022733230545,23.0,S1,M107,0,6
2025-01-31,S1,M108,27,0,0,0,Zinc Tablets,3.0,4,1,5,30,28.857142857142858,7.335497516155521,0.24568651967984997,27.0,S1,M108,0,7
2025-01-31,S2,M101,49,0,0,0,Paracetamol,2.5,4,1,5,30,53.57142857142857,6.241184258807057,0.11436725081583612,52.0,S2,M101,1,0
2025-01-31,S2,M102,41,0,0,0,Amoxicillin,4.0,4,1,5,30,45.0,11.761519176251568,0.25568519948372975,39.0,S2,M102,1,1
2025-01-31,S2,M103,26,0,0,0,Cough Syrup,3.5,4,1,5,30,36.285714285714285,13.136644494368744,0.35232379869954483,28.0,S2,M103,1,2
2025-01-31,S2,M104,22,0,0,0,Vitamin D,15.0,4,1,5,30,26.0,8.164965809277259,0.30240614108434294,24.0,S2,M104,1,3
2025-01-31,S2,M105,28,0,0,0,Insulin,6.0,4,1,5,30,34.42857142857143,8.82906455704006,0.24920746733580812,28.0,S2,M105,1,4
2025-01-31,S2,M106,31,0,0,0,Aspirin,2.0,4,1,5,30,38.285714285714285,11.397577019031804,0.2901201423026277,38.0,S2,M106,1,5
2025-01-31,S2,M107,26,0,0,0,Metformin,5.0,4,1,5,30,29.428571428571427,7.61264612026468,0.2501808584124543,26.0,S2,M107,1,6
2025-01-31,S2,M108,26,0,0,0,Zinc Tablets,3.0,4,1,5,30,33.0,9.07377172587747,0.2668756389963962,32.0,S2,M108,1,7
2025-01-31,S3,M101,50,0,0,0,Paracetamol,2.5,4,1,5,30,53.42857142857143,8.978811035936088,0.16496503215630606,51.0,S3,M101,2,0
2025-01-31,S3,M102,40,0,0,0,Amoxicillin,4.0,4,1,5,30,44.142857142857146,12.15769401693939,0.26931600670435357,41.0,S3,M102,2,1
2025-01-31,S3,M103,26,0,0,0,Cough Syrup,3.5,4,1,5,30,34.142857142857146,10.43118036511323,0.296822205511352,30.0,S3,M103,2,2
2025-01-31,S3,M104,23,0,0,0,Vitamin D,15.0,4,1,5,30,25.428571428571427,6.451282633635547,0.24410258613756125,23.0,S3,M104,2,3
2025-01-31,S3,M105,32,0,0,0,Insulin,6.0,4,1,5,30,31.571428571428573,8.885515232803387,0.2728009062702794,27.0,S3,M105,2,4
2025-01-31,S3,M106,36,0,0,0,Aspirin,2.0,4,1,5,30,39.42857142857143,9.034326074425667,0.22346389583385043,39.0,S3,M106,2,5
2025-01-31,S3,M107,23,0,0,0,Metformin,5.0,4,1,5,30,27.571428571428573,6.502746672423458,0.22759613353482103,26.0,S3,M107,2,6
2025-01-31,S3,M108,29,0,0,0,Zinc Tablets,3.0,4,1,5,30,34.285714285714285,10.111285538352442,0.2865546508844822,29.0,S3,M108,2,7
2025-01-31,S4,M101,44,0,0,0,Paracetamol,2.5,4,1,5,30,47.142857142857146,10.415190371577012,0.21633926587845423,44.0,S4,M101,3,0
2025-01-31,S4,M102,36,0,0,0,Amoxicillin,4.0,4,1,5,30,36.0,8.812869377601528,0.23818565885409534,31.0,S4,M102,3,1
2025-01-31,S4,M103,27,0,0,0,Cough Syrup,3.5,4,1,5,30,29.0,8.22597511950204,0.274199170650068,31.0,S4,M103,3,2
2025-01-31,S4,M104,21,0,0,0,Vitamin D,15.0,4,1,5,30,20.428571428571427,6.34710282614945,0.29619813188697436,23.0,S4,M104,3,3
2025-01-31,S4,M105,26,0,0,0,Insulin,6.0,4,1,5,30,25.714285714285715,7.521398046336108,0.2815496594885174,25.0,S4,M105,3,4
2025-01-31,S4,M106,29,0,0,0,Aspirin,2.0,4,1,5,30,31.571428571428573,6.754187413675138,0.20736540305142967,29.0,S4,M106,3,5
2025-01-31,S4,M107,21,0,0,0,Metformin,5.0,4,1,5,30,21.428571428571427,4.790864322059323,0.21360541563321825,20.0,S4,M107,3,6
2025-01-31,S4,M108,21,0,0,0,Zinc Tablets,3.0,4,1,5,30,25.142857142857142,6.718843437888483,0.25700494024710047,28.0,S4,M108,3,7
2025-01-31,S5,M101,61,0,0,0,Paracetamol,2.5,4,1,5,30,60.0,5.627314338711395,0.0922510547329737,62.0,S5,M101,4,0
2025-01-31,S5,M102,50,0,0,0,Amoxicillin,4.0,4,1,5,30,49.42857142857143,10.564991605252112,0.20950408282369629,49.0,S5,M102,4,1
2025-01-31,S5,M103,41,0,0,0,Cough Syrup,3.5,4,1,5,30,44.0,9.521904571390468,0.21159787936423263,39.0,S5,M103,4,2
2025-01-31,S5,M104,24,0,0,0,Vitamin D,15.0,4,1,5,30,31.0,8.774964387392119,0.2742176371060037,30.0,S5,M104,4,3
2025-01-31,S5,M105,34,0,0,0,Insulin,6.0,4,1,5,30,38.285714285714285,9.357960705807036,0.23820263614781548,35.0,S5,M105,4,4
2025-01-31,S5,M106,43,0,0,0,Aspirin,2.0,4,1,5,30,45.57142857142857,10.937049310442356,0.23484461709538804,46.0,S5,M106,4,5
2025-01-31,S5,M107,33,0,0,0,Metformin,5.0,4,1,5,30,34.857142857142854,8.68770340632037,0.2422865491802494,28.0,S5,M107,4,6
2025-01-31,S5,M108,40,0,0,0,Zinc Tablets,3.0,4,1,5,30,40.42857142857143,10.244626930854087,0.2472840983309607,33.0,S5,M108,4,7
2025-02-01,S1,M101,56,0,1,0,Paracetamol,2.5,5,2,5,31,49.857142857142854,7.12807995252043,0.14015887547090733,48.0,S1,M101,0,0
2025-02-01,S1,M102,42,0,1,0,Amoxicillin,4.0,5,2,5,31,38.142857142857146,9.441549509633322,0.24120746922420894,40.0,S1,M102,0,1
2025-02-01,S1,M103,32,0,1,0,Cough Syrup,3.5,5,2,5,31,31.857142857142858,10.605479266689951,0.3227754559427376,31.0,S1,M103,0,2
2025-02-01,S1,M104,27,0,1,0,Vitamin D,15.0,5,2,5,31,23.142857142857142,7.010196655077308,0.2903631750623737,24.0,S1,M104,0,3
2025-02-01,S1,M105,28,0,1,0,Insulin,6.0,5,2,5,31,28.285714285714285,8.499299691038978,0.29021998945011146,30.0,S1,M105,0,4
2025-02-01,S1,M106,34,0,1,0,Aspirin,2.0,5,2,5,31,33.285714285714285,11.785786435565592,0.3437521043706631,31.0,S1,M106,0,5
2025-02-01,S1,M107,28,0,1,0,Metformin,5.0,5,2,5,31,25.285714285714285,7.5655862454997616,0.28782121586140397,24.0,S1,M107,0,6
2025-02-01,S1,M108,28,0,1,0,Zinc Tablets,3.0,5,2,5,31,28.857142857142858,7.335497516155521,0.24568651967984997,28.0,S1,M108,0,7
2025-02-01,S2,M101,68,0,1,0,Paracetamol,2.5,5,2,5,31,56.142857142857146,7.988086367179804,0.13979151142564655,50.0,S2,M101,1,0
2025-02-01,S2,M102,47,0,1,0,Amoxicillin,4.0,5,2,5,31,45.0,11.761519176251568,0.25568519948372975,47.0,S2,M102,1,1
2025-02-01,S2,M103,38,0,1,0,Cough Syrup,3.5,5,2,5,31,36.714285714285715,13.136644494368745,0.34832011916886824,35.0,S2,M103,1,2
2025-02-01,S2,M104,30,0,1,0,Vitamin D,15.0,5,2,5,31,26.571428571428573,8.30375703837612,0.3011725350706364,26.0,S2,M104,1,3
2025-02-01,S2,M105,37,0,1,0,Insulin,6.0,5,2,5,31,34.714285714285715,8.882835240212549,0.24871938672595134,35.0,S2,M105,1,4
2025-02-01,S2,M106,43,0,1,0,Aspirin,2.0,5,2,5,31,38.714285714285715,11.528432760126673,0.290284278132686,40.0,S2,M106,1,5
2025-02-01,S2,M107,29,0,1,0,Metformin,5.0,5,2,5,31,29.285714285714285,7.6095178496907305,0.2512576648482788,30.0,S2,M107,1,6
2025-02-01,S2,M108,40,0,1,0,Zinc Tablets,3.0,5,2,5,31,33.142857142857146,9.191092996819831,0.26919519237547623,39.0,S2,M108,1,7
2025-02-01,S3,M101,58,0,1,0,Paracetamol,2.5,5,2,5,31,54.142857142857146,9.136530549184988,0.1656883778349609,53.0,S3,M101,2,0
2025-02-01,S3,M102,48,0,1,0,Amoxicillin,4.0,5,2,5,31,43.857142857142854,12.019824893740779,0.267957879796769,50.0,S3,M102,2,1
2025-02-01,S3,M103,40,0,1,0,Cough Syrup,3.5,5,2,5,31,34.57142857142857,10.627905765125174,0.2987764672926756,37.0,S3,M103,2,2
2025-02-01,S3,M104,27,0,1,0,Vitamin D,15.0,5,2,5,31,25.857142857142858,6.440201120787336,0.23979472258250717,24.0,S3,M104,2,3
2025-02-01,S3,M105,37,0,1,0,Insulin,6.0,5,2,5,31,32.142857142857146,9.118270512704544,0.275120230986775,33.0,S3,M105,2,4
